id,prompt_variant,model,question,gold_answer,candidate_answers,llm_response,response_length,human_score,accuracy,simple_conf,CI,adv_conf,mentioned_cands
trivia_660,cfe,gpt-4o,Anellini pasta is what type of shape?,Ring,Circle (90)|Loop (85)|Spiral (80)|Curl (70)|Coil (65)|Helix (60)|Arc (50)|Tube (40)|S-Shape (30)|Oval (20),"Anellini pasta is a small, ring-shaped pasta.",45,,True,True,0.255,False,[]
nq_973,baseline,qwen-2.5-72b,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"The song ""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was recorded by The Coasters and released in 1958. Leiber and Stoller were a famous songwriting duo who wrote many hit songs during the 1950s and 1960s, including ""Hound Dog,"" ""Jailhouse Rock,"" and ""On Broadway.""",283,,True,True,0.08,False,['Mike Stoller']
nq_973,baseline,gpt-4o,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was performed by The Coasters and released in 1958.",113,,True,True,0.08,False,['Mike Stoller']
nq_973,clarify-doubts,llama-3.1-8b,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"The song ""Yakety Yak"" (not ""Yakkity Yak"") was written by Jerry Leiber and Mike Stoller. It was recorded by The Coasters in 1958 and became a hit single for the group.",166,,True,True,0.08,False,['Mike Stoller']
nq_973,clarify-doubts,llama-3.3-70b,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was recorded by The Coasters in 1958 and became a huge hit. The song's lyrics include the phrase ""Yakety yak, don't talk back,"" which has become one of the most recognizable and iconic lines in rock 'n' roll music.",276,,True,True,0.08,False,['Mike Stoller']
nq_973,clarify-doubts,gpt-4o,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was performed by The Coasters and released in 1958.",113,,True,True,0.08,False,['Mike Stoller']
nq_973,cfe,qwen-2.5-72b,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"The song ""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was recorded by The Coasters and released in 1958. Some people might mistakenly attribute it to other songwriters or artists, but Leiber and Stoller are the correct composers.",246,,True,True,0.08,False,['Mike Stoller']
nq_973,cfe,llama-3.3-70b,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"The song ""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. It was recorded by The Coasters in 1958. The correct title is indeed ""Yakety Yak,"" and the famous line from the song is ""Yakety yak, don't talk back.""",218,,True,True,0.08,False,['Mike Stoller']
nq_973,cfe,gpt-4o,who wrote yakkity yak do n 't talk back?,Jerry Leiber,Mike Stoller (80)|Chuck Berry (40)|Doc Pomus (30)|Mort Shuman (25)|Carole King (20)|Neil Sedaka (15)|Barry Mann (10)|Cynthia Weil (8)|Ellie Greenwich (5)|Jeff Barry (3),"""Yakety Yak"" was written by Jerry Leiber and Mike Stoller. 

A common misconception might be that the song was written by the band that performed it, The Coasters. However, while The Coasters were the performers, the songwriting credits go to Leiber and Stoller, who were a famous songwriting and producing duo known for their work with many artists in the 1950s and 1960s.",373,,True,True,0.08,False,['Mike Stoller']
nq_1457,baseline,qwen-2.5-7b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. The princes, Edward V and his brother Richard, Duke of York, were the sons of Edward IV and his wife Elizabeth Woodville. They were held in the Tower of London in 1483 and their disappearance remains a historical mystery, with various theories about what happened to them.",342,,True,True,0.08,False,"['Richard, Duke of York']"
nq_1457,baseline,llama-3.1-8b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. He was a member of the House of York and ruled England from 1461 to 1470 and again from 1471 until his death in 1483.

The Princes in the Tower were Edward V of England and Richard of Shrewsbury, Duke of York, who were the two sons of King Edward IV and his wife Elizabeth Woodville. They were the nephews of King Richard III, who is famously known for allegedly ordering the murder of the two princes, although this has never been proven.

The Princes in the Tower were placed in the Tower of London by their uncle, King Richard III, after Edward IV's death in 1483. Their disappearance and presumed murder have become one of the most infamous unsolved mysteries in English history.",753,,True,True,0.08,False,['Richard III']
nq_1457,baseline,qwen-2.5-72b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the ""Princes in the Tower"" was King Edward IV of England. The two princes were:

1. Edward V (1470-1483?), who was the elder son and briefly became King after his father's death.
2. Richard of Shrewsbury, 1st Duke of York (1473-1483?), who was the younger son.

These two young princes were the sons of Edward IV and his wife, Elizabeth Woodville. They were famously imprisoned in the Tower of London in 1483 and were never seen in public again, leading to widespread speculation about their fate. The disappearance and presumed murder of the Princes in the Tower remains one of the most enduring mysteries of English history.",640,,True,True,0.08,False,"['Richard, Duke of York']"
nq_1457,baseline,llama-3.3-70b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. He was a member of the House of York and ruled England from 1461 to 1470 and again from 1471 until his death in 1483. The Princes in the Tower were his two sons, Edward V of England and Richard of Shrewsbury, Duke of York.",292,,True,True,0.08,False,[]
nq_1457,baseline,gpt-4o,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. The Princes in the Tower were his sons, Edward V and Richard of Shrewsbury, Duke of York.",159,,True,True,0.08,False,"['Richard, Duke of York']"
nq_1457,clarify-doubts,qwen-2.5-7b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. The princes, Edward V and his younger brother Richard, Duke of York, were the sons of Edward IV and his wife Elizabeth Woodville. They were held in the Tower of London in 1483 and their disappearance and presumed murder are one of the most famous mysteries in English history.",346,,True,True,0.08,False,"['Richard, Duke of York']"
nq_1457,clarify-doubts,llama-3.1-8b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)",The father of the Princes in the Tower was King Edward IV of England.,69,,True,True,0.08,False,[]
nq_1457,clarify-doubts,qwen-2.5-72b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. The two princes were Edward V (who was briefly king but never crowned) and his younger brother, Richard of Shrewsbury, Duke of York. They were the sons of Edward IV and his wife, Elizabeth Woodville.",269,,True,True,0.08,False,[]
nq_1457,clarify-doubts,llama-3.3-70b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. He was a member of the House of York and ruled England from 1461 to 1470 and again from 1471 until his death in 1483. The Princes in the Tower were his two sons, Edward V of England and Richard of Shrewsbury, Duke of York.",292,,True,True,0.08,False,[]
nq_1457,clarify-doubts,gpt-4o,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower, Edward V and Richard of Shrewsbury, Duke of York, was King Edward IV of England.",120,,True,True,0.08,False,[]
nq_1457,cfe,qwen-2.5-7b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the princes in the tower was King Edward IV of England. The princes, Edward V and his brother Richard, Duke of York, were the sons of Edward IV and his wife, Elizabeth Woodville. They were held in the Tower of London in 1483 and their fates remain uncertain, leading to much speculation and historical debate.",323,,True,True,0.08,False,"['Richard, Duke of York']"
nq_1457,cfe,llama-3.1-8b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)",The father of the Princes in the Tower was King Edward IV of England.,69,,True,True,0.08,False,[]
nq_1457,cfe,qwen-2.5-72b,who was the father of the princes in the tower?,Edward IV,"Richard III (80)|George, Duke of Clarence (20)|Jasper Tudor, 1st Duke of Bedford (18)|Henry VI (15)|Humphrey Stafford, 1st Duke of Buckingham (12)|Richard, Duke of York (10)|Edmund Beaufort, 2nd Duke of Somerset (8)|John de Mowbray, 4th Duke of Norfolk (6)|John Neville, 1st Marquess of Montagu (5)|James Butler, 1st Earl of Ormonde (4)","The father of the Princes in the Tower was King Edward IV of England. The two princes, Edward V (who was briefly king) and Richard of Shrewsbury, Duke of York, were the sons of Edward IV and his wife, Elizabeth Woodville. They were famously imprisoned in the Tower of London in 1483 and were never seen in public again, leading to widespread speculation about their fate.",371,,True,True,0.08,False,[]
